날짜,서울 누적,부산 누적,대구 누적,인천 누적,광주 누적,대전 누적,울산 누적,세종 누적,경기 누적,강원 누적,충북 누적,충남 누적,전북 누적,전남 누적,경북 누적,경남 누적,제주 누적,검역 누적,지역 모름 누적,총누적확진자
2020-07-06 00:00:00,3.0,0.0,1.0,2.0,6.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,44.0
2020-07-07 00:00:00,10.0,0.0,1.0,1.0,8.0,2.0,0.0,0.0,18.0,0.0,0.0,6.0,2.0,1.0,1.0,2.0,0.0,11.0,0.0,63.0
2020-07-08 00:00:00,8.0,0.0,0.0,3.0,15.0,6.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,50.0
2020-07-09 00:00:00,8.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,45.0
2020-07-10 00:00:00,8.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,35.0
2020-07-11 00:00:00,7.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,44.0
2020-07-12 00:00:00,13.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,11.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,62.0
2020-07-13 00:00:00,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,33.0
2020-07-14 00:00:00,6.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,39.0
2020-07-15 00:00:00,7.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,21.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,61.0
2020-07-16 00:00:00,9.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,25.0,0.0,60.0
2020-07-17 00:00:00,6.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,12.0,0.0,39.0
2020-07-18 00:00:00,10.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,34.0
2020-07-19 00:00:00,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,14.0
2020-07-20 00:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,38.0
2020-07-21 00:00:00,16.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,48.0
2020-07-22 00:00:00,11.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,44.0
2020-07-23 00:00:00,19.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0
